type,fileName,start,end,status,method,host,path,query,response,json,fileId,jobId,jobStatus
GET_URL,IMG_0010.JPG,2022-03-17T12:51:45.162+02:00,2022-03-17T12:51:45.506+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0010.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c1370000e1034c054d"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ea064c1-0d22-4a64-837d-6bd04c20e2fb"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c1370000e1034c054d?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ea064c1-0d22-4a64-837d-6bd04c20e2fb&x-amz-meta-file-name=IMG_0010.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105145Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=2a1abcaf972ee48db6cd066cb25d4e843423116fe7c508bdde7ceb4f59374bc2"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c1370000e1034c054d,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ea064c1-0d22-4a64-837d-6bd04c20e2fb,
UPLOAD,,2022-03-17T12:51:45.553+02:00,2022-03-17T12:51:47.631+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c1370000e1034c054d,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ea064c1-0d22-4a64-837d-6bd04c20e2fb&x-amz-meta-file-name=IMG_0010.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105145Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=2a1abcaf972ee48db6cd066cb25d4e843423116fe7c508bdde7ceb4f59374bc2,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c1370000e1034c054d,,
GET_URL,IMG_0009.JPG,2022-03-17T12:51:46.595+02:00,2022-03-17T12:51:46.938+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0009.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c2370000e1034c054e"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_7d2a57da-4ecf-4cee-8adf-d001c5992ea7"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c2370000e1034c054e?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_7d2a57da-4ecf-4cee-8adf-d001c5992ea7&x-amz-meta-file-name=IMG_0009.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105147Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=f17cb141eaec0d75ac63723acd547aecc772721990aa30431076f69c1f876b33"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c2370000e1034c054e,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_7d2a57da-4ecf-4cee-8adf-d001c5992ea7,
JOB_TRACKING,,2022-03-17T12:51:46.943+02:00,2022-03-17T12:51:47.155+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_a74b9a46-f9c0-4d94-bd9a-e6ebed4b33f0,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_a74b9a46-f9c0-4d94-bd9a-e6ebed4b33f0"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0020.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0020.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312b73700008d8cb45529""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312b73700008d8cb45529,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_a74b9a46-f9c0-4d94-bd9a-e6ebed4b33f0,JobInProgress
UPLOAD,,2022-03-17T12:51:46.953+02:00,2022-03-17T12:51:48.164+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c2370000e1034c054e,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_7d2a57da-4ecf-4cee-8adf-d001c5992ea7&x-amz-meta-file-name=IMG_0009.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105147Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=f17cb141eaec0d75ac63723acd547aecc772721990aa30431076f69c1f876b33,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c2370000e1034c054e,,
JOB_TRACKING,,2022-03-17T12:51:47.334+02:00,2022-03-17T12:51:47.540+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ba704f6f-a6c3-4c17-aa1f-82fdfe1519d2,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ba704f6f-a6c3-4c17-aa1f-82fdfe1519d2"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0013.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0013.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312b7370000e1034c054b""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312b7370000e1034c054b,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ba704f6f-a6c3-4c17-aa1f-82fdfe1519d2,JobInProgress
GET_URL,IMG_0008.JPG,2022-03-17T12:51:47.337+02:00,2022-03-17T12:51:47.685+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0008.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c33700008d8cb4552c"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ac33446-4a76-42b9-9934-0cb1e9d5c301"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c33700008d8cb4552c?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ac33446-4a76-42b9-9934-0cb1e9d5c301&x-amz-meta-file-name=IMG_0008.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105147Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=d9e327f957ad870e27140e7da83c9aa5d1a7e71fc36ce67a86a16fcb19852fc1"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c33700008d8cb4552c,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ac33446-4a76-42b9-9934-0cb1e9d5c301,
GET_URL,IMG_0007.JPG,2022-03-17T12:51:47.636+02:00,2022-03-17T12:51:47.977+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0007.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c3370000e1034c054f"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ad990a37-9c63-4e33-ab39-d997b50faa65"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c3370000e1034c054f?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ad990a37-9c63-4e33-ab39-d997b50faa65&x-amz-meta-file-name=IMG_0007.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105148Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=3d88d159e8b724e2797674d9c5455413d1acb3d1221c3cdf8d1f5d39af9164bd"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c3370000e1034c054f,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ad990a37-9c63-4e33-ab39-d997b50faa65,
UPLOAD,,2022-03-17T12:51:47.702+02:00,2022-03-17T12:51:49.052+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c33700008d8cb4552c,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ac33446-4a76-42b9-9934-0cb1e9d5c301&x-amz-meta-file-name=IMG_0008.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105147Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=d9e327f957ad870e27140e7da83c9aa5d1a7e71fc36ce67a86a16fcb19852fc1,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c33700008d8cb4552c,,
UPLOAD,,2022-03-17T12:51:48.002+02:00,2022-03-17T12:51:49.046+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c3370000e1034c054f,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ad990a37-9c63-4e33-ab39-d997b50faa65&x-amz-meta-file-name=IMG_0007.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105148Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=3d88d159e8b724e2797674d9c5455413d1acb3d1221c3cdf8d1f5d39af9164bd,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c3370000e1034c054f,,
JOB_TRACKING,,2022-03-17T12:51:48.163+02:00,2022-03-17T12:51:48.375+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ed660443-18ff-46f6-8b22-6b9889b37efc,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ed660443-18ff-46f6-8b22-6b9889b37efc"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0014.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0014.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312b7370000e1034c054c""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312b7370000e1034c054c,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_ed660443-18ff-46f6-8b22-6b9889b37efc,JobInProgress
GET_URL,IMG_0015.JPG,2022-03-17T12:51:48.169+02:00,2022-03-17T12:51:48.508+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0015.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c43700008d8cb4552d"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_400f4cab-e204-4bd9-819b-928f84fe11f7"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c43700008d8cb4552d?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_400f4cab-e204-4bd9-819b-928f84fe11f7&x-amz-meta-file-name=IMG_0015.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105148Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=4f9de3a27c0752587d07a2e57bbc9a38064f0d9da95febeb221eb49daed29fea"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c43700008d8cb4552d,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_400f4cab-e204-4bd9-819b-928f84fe11f7,
UPLOAD,,2022-03-17T12:51:48.552+02:00,2022-03-17T12:51:49.303+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c43700008d8cb4552d,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_400f4cab-e204-4bd9-819b-928f84fe11f7&x-amz-meta-file-name=IMG_0015.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105148Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=4f9de3a27c0752587d07a2e57bbc9a38064f0d9da95febeb221eb49daed29fea,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c43700008d8cb4552d,,
GET_URL,IMG_0016.JPG,2022-03-17T12:51:49.050+02:00,2022-03-17T12:51:49.395+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0016.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c5370000e1034c0550"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4701292e-03d5-465d-9bb0-47649ffd62c7"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c5370000e1034c0550?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4701292e-03d5-465d-9bb0-47649ffd62c7&x-amz-meta-file-name=IMG_0016.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105149Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=96b4b014c1c93fffdc78ca26f67339fc8ef8e03c76ac5effc09d9df55ef29e9c"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c5370000e1034c0550,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4701292e-03d5-465d-9bb0-47649ffd62c7,
GET_URL,IMG_0017.JPG,2022-03-17T12:51:49.056+02:00,2022-03-17T12:51:49.395+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/photos/upload-url,fileName=IMG_0017.JPG&autorename=true&parent=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a,200,"{""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c5370000e1034c0551"",""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f3c2004b-a676-4b69-b754-5c3d64e6744c"",""url"":""https://int-cloud-lambda-storage-s3.s3.amazonaws.com/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c5370000e1034c0551?x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f3c2004b-a676-4b69-b754-5c3d64e6744c&x-amz-meta-file-name=IMG_0017.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105149Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=f35f32cc7974f6f6739a5163cbd92dfbcd45d220718c360ca8159aaeef3814e9"",""headers"":{""x-amz-server-side-encryption"":""AES256""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c5370000e1034c0551,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f3c2004b-a676-4b69-b754-5c3d64e6744c,
UPLOAD,,2022-03-17T12:51:49.406+02:00,2022-03-17T12:51:49.969+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c5370000e1034c0550,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4701292e-03d5-465d-9bb0-47649ffd62c7&x-amz-meta-file-name=IMG_0016.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105149Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=96b4b014c1c93fffdc78ca26f67339fc8ef8e03c76ac5effc09d9df55ef29e9c,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c5370000e1034c0550,,
UPLOAD,,2022-03-17T12:51:49.409+02:00,2022-03-17T12:51:50.126+02:00,COMPLETE,PUT,int-cloud-lambda-storage-s3.s3.amazonaws.com,/e3bd9c94-96d2-4475-9496-8a6a856f4452/photos/623312c5370000e1034c0551,x-amz-meta-parent-folder=62331244370000e1034c054a&x-amz-meta-full-parent-from-request=e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a&x-amz-meta-job-id=e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_f3c2004b-a676-4b69-b754-5c3d64e6744c&x-amz-meta-file-name=IMG_0017.JPG&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20220317T105149Z&X-Amz-SignedHeaders=host%3Bx-amz-server-side-encryption&X-Amz-Expires=180&X-Amz-Credential=AKIA3USR65ZDUPCU23NU%2F20220317%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=f35f32cc7974f6f6739a5163cbd92dfbcd45d220718c360ca8159aaeef3814e9,200,,e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c5370000e1034c0551,,
JOB_TRACKING,,2022-03-17T12:51:49.892+02:00,2022-03-17T12:51:50.097+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_55091f09-53a7-4fd1-9826-d8486b4d59a3,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_55091f09-53a7-4fd1-9826-d8486b4d59a3"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0012.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0012.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c03700008d8cb4552a""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c03700008d8cb4552a,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_55091f09-53a7-4fd1-9826-d8486b4d59a3,JobInProgress
JOB_TRACKING,,2022-03-17T12:51:50.339+02:00,2022-03-17T12:51:50.562+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9f4aa984-d515-4f51-af80-73a915ce3ab7,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9f4aa984-d515-4f51-af80-73a915ce3ab7"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0011.JPG"",""contentType"":""image/jpeg"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a"",""fileName"":""IMG_0011.JPG"",""fileId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c03700008d8cb4552b""}}",e3bd9c94-96d2-4475-9496-8a6a856f4452_623312c03700008d8cb4552b,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_9f4aa984-d515-4f51-af80-73a915ce3ab7,JobInProgress
JOB_TRACKING,,2022-03-17T12:51:50.722+02:00,2022-03-17T12:51:50.934+02:00,COMPLETE,GET,int-lambda.cloud.flir,/api/api/photos/gallery/job/e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ea064c1-0d22-4a64-837d-6bd04c20e2fb,,200,"{""jobId"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ea064c1-0d22-4a64-837d-6bd04c20e2fb"",""status"":""JobInProgress"",""operation"":""UploadFile"",""info"":{""fileNameFromRequest"":""IMG_0010.JPG"",""tags"":[],""parent"":""e3bd9c94-96d2-4475-9496-8a6a856f4452_62331244370000e1034c054a""}}",,e3bd9c94-96d2-4475-9496-8a6a856f4452_e3bd9c94-96d2-4475-9496-8a6a856f4452_photos_4ea064c1-0d22-4a64-837d-6bd04c20e2fb,JobInProgress
